RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
20544,Solana Beach,CA,San Diego-Carlsbad,San Diego County,4668,188962,188581,187828,187450,187070,186983,186627,186598,186209,186596,186968,187387,188228,188964,190250,191263,192692,194404,196889,199384,202734,205164,207875,210033,212516,215557,219185,222888,226235,228775,230931,232703,234333,236372,238945,241473,243962,245792,247335,249263,251818,254647,258028,261403,265069,268359,270799,273557,276434,279924,284176,288412,292020,295797,299327,303760,307397,310990,315704,321309,326819,331461,334916,337387,339902,342072,344162,345890,347604,350222,352330,353807,355666,357706,360967,364648,369590,373965,378716,382845,388381,392917,396795,400011,402693,406098,409294,414218,418621,424591,430051,436416,441760,448287,457097,465496,474181,482674,493171,502600,510881,519013,528590,536864,545368,551523,556880,564537,573612,582074,585525,588021,591288,594204,595207,595970,596873,599632,600544,602036,600361,600123,598895,598068,596230,594977,594230,594352,592478,590220,588668,585115,581835,576002,572642,569440,567930,564085,558604,553155,550764,549340,546319,541572,540266,540657,542401,541112,539949,540618,543013,545114,545003,544692,545926,550079,550335,552745,555828,564363,571240,577315,584208,589322,593539,595281,598816,602343,607993,608842,608031,605000,606121,608213,608212,608440,609458,611471,611621,610338,609485,609946,609746,608833,602867,599750,597555,598334,594746,594224,593755,595407,595476,598392,602997,606718,612784,613942,617419,619474,632212,640525,648693,658929,672633,685113,695028,706010,713707,717949,718978,723734,727222,737056,749020,751977,750756,748739,752705,757073,762623,774336,787827,799246,804100,804488,806372,817761,830123,841842,848599,858029,869490,881487,892919,904915,919540,936955,946189,950142,955387,963212,973733,981832,995775,1010370,1025322,1036289,1047196,1053051,1065313,1078397,1097007,1114360,1130581,1144716,1153662,1165426,1179927,1197133,1214338,1235047,1256006,1274556,1284073,1292348,1301474,1315547,1329239,1340630,1346176,1352045,1357266,1359709,1360209,1360618,1367555,1374285,1380128,1383469,1388179,1392761,1400173,1406694,1413558,1421786,1430034
45919,Jamul,CA,San Diego-Carlsbad,San Diego County,5034,211922,211333,209882,208846,208303,207539,207354,206966,206827,206608,206376,205564,205999,206921,209511,211697,213405,216163,217938,220405,222140,224666,227285,229835,231854,234323,236518,238945,241349,243092,245389,247047,249293,250511,251515,252879,254194,254642,254322,254262,254766,254677,255226,256471,259461,263251,267193,270403,273920,278589,284457,289884,294769,299667,303456,307274,309277,311552,314277,318152,322119,324416,326346,328000,329766,331096,334083,337827,342540,346630,350523,354867,359644,365460,370376,375910,381926,389720,397004,403908,410692,417260,423095,428964,434201,440066,444678,450484,456507,463081,469120,475164,481558,490236,502223,511773,521117,529207,544850,560365,574250,585088,595593,605587,614393,620073,624162,631413,639992,649381,652649,654937,659456,665588,671783,675977,679033,682763,683534,686653,687522,689834,687020,683644,677993,672913,667160,661073,656025,651388,648767,639817,634485,627038,624801,620602,616971,610936,602642,595686,589545,582748,573561,564821,554777,544515,534067,520496,506999,495321,490112,484536,478958,472293,468473,465990,460592,456495,453622,458125,463551,468788,470343,472595,471610,472337,471690,473228,476052,476600,474079,469812,466458,463410,459655,455403,453450,449947,446836,442136,439927,437567,436004,433046,428844,425389,422460,421135,419280,419728,419311,420206,418700,421073,424379,428710,432428,435979,440842,444268,451278,455674,460878,465797,474416,482145,489110,495503,504123,510538,515807,519795,522170,528869,537182,541198,541711,539358,541407,544031,543659,544245,543840,547783,549873,548031,546056,549217,552889,557731,558145,560178,562884,566790,571136,574475,578485,585909,589042,589305,589181,590109,593483,592881,594436,595706,599120,601985,604846,604851,607082,610350,616163,622019,625710,628612,631291,636116,641659,644671,648237,653491,659317,663582,665285,666106,666618,666663,667543,668210,668908,668972,667147,664397,660846,658036,656339,655610,655955,658076,659547,660538,661106,664011,668592,674174,680443
13436,Rancho Santa Fe,CA,San Diego-Carlsbad,San Diego County,5109,802831,803357,804035,803106,801839,801244,802077,804016,804954,808889,813088,818886,821260,823231,825180,831366,841089,851737,860261,868008,878557,885523,892284,898108,909608,923027,937537,950000,958215,965323,973551,982216,990477,999169,1008485,1016667,1024597,1034686,1046202,1058175,1071131,1082719,1097300,1111608,1125318,1139333,1152793,1167772,1180520,1192260,1207353,1224750,1244812,1262900,1276352,1290583,1305570,1323629,1343645,1366810,1388997,1406697,1419731,1427380,1434118,1444455,1458218,1473889,1484720,1496080,1506094,1517003,1532438,1550588,1569363,1589821,1612869,1634669,1658875,1679760,1707700,1728541,1746329,1760043,1772348,1787636,1796861,1812741,1825288,1846530,1863290,1884894,1904126,1929815,1964507,1989175,2011333,2027540,2069353,2105292,2141880,2165324,2190165,2206310,2221535,2231977,2242849,2269663,2298438,2327458,2332952,2341052,2346880,2355477,2359904,2365499,2369572,2378822,2377646,2379306,2372957,2373613,2365283,2355681,2343309,2336513,2329716,2326973,2319007,2312506,2303900,2278429,2251267,2218711,2201746,2188048,2186072,2175222,2156065,2127552,2108744,2083025,2055841,2030428,2024264,2016417,2011245,1980892,1946610,1912008,1903541,1897977,1885077,1873569,1874019,1882865,1866561,1863007,1847217,1862670,1865549,1881377,1883694,1894629,1906973,1920190,1925439,1931056,1951475,1955115,1963345,1959051,1973669,1978292,1974979,1961312,1950466,1935777,1926435,1912379,1907435,1902494,1899410,1894028,1876816,1864261,1857942,1861670,1856246,1861115,1863913,1875115,1874402,1885903,1897238,1908663,1928597,1952367,1983528,2006967,2047928,2077413,2101006,2129556,2168559,2206885,2243177,2284604,2331071,2353761,2361735,2363872,2366752,2383979,2414632,2411356,2401681,2378740,2377980,2387705,2369375,2368749,2360658,2382644,2386771,2378299,2369920,2394637,2411724,2432442,2427222,2422365,2427169,2433690,2448767,2449313,2460211,2483279,2486331,2470227,2457636,2450176,2455192,2445185,2454556,2460625,2471220,2472913,2472509,2458214,2456865,2465501,2485774,2506135,2517602,2516325,2506329,2504708,2513892,2521976,2531838,2557806,2581906,2593568,2581153,2570088,2566725,2565907,2563745,2554375,2551269,2547797,2542217,2523994,2510359,2503436,2515045,2519987,2522404,2532387,2543979,2558568,2563764,2573559,2585990,2604801,2620799
17114,Bonsall,CA,San Diego-Carlsbad,San Diego County,8937,201432,201142,200686,200634,199928,199592,199380,199773,200126,200564,201420,202187,203279,203922,204654,204996,206993,208819,210877,212024,213575,215170,216929,218844,220802,222982,225925,228905,231068,233235,235255,237862,240062,242196,243923,245114,246536,248389,250323,252848,255252,257358,259102,261019,263721,267243,270325,273590,275851,278217,280957,283989,287357,290760,294478,298166,301157,303185,306482,310272,315650,320306,324260,327011,328932,331142,333353,336360,339439,343819,347649,351674,354717,357853,361626,366129,372797,379177,386270,392181,399175,404508,409199,413213,417566,422754,427172,433620,438608,444310,449001,455307,460413,467814,477127,486091,494408,502391,513388,522789,531463,540814,550167,557742,565104,569834,574746,582681,592785,601110,604070,605979,609183,611596,614098,616058,618275,621532,622441,622459,620014,620800,621569,621969,619301,617072,615048,614881,612064,609802,606310,600038,592754,585146,579662,574039,570718,566367,561095,552468,544962,535665,527602,520400,517347,510857,503018,492044,481958,471080,460685,450717,442060,435110,430106,427334,420176,416072,412942,415274,416082,418305,421662,426433,431352,434276,434733,432267,432537,431103,430567,427886,427697,425864,422161,418092,414945,412201,409712,407818,407250,406710,404652,402760,398225,395366,392899,392897,390604,390429,390889,392872,392088,392312,393561,394575,397445,401676,407898,412208,419043,424275,429335,435107,442880,451184,459756,469517,480160,485301,488437,489397,491182,494284,499255,499584,499970,498921,500422,501861,498756,499380,499080,504348,506578,506906,506867,511894,515757,518930,517652,517052,518573,521188,524818,526496,529717,535487,537912,536594,536162,537836,542626,544391,549193,552755,557694,561133,564191,564754,567455,572355,577617,582883,585839,589155,590348,593622,596769,599638,602749,608583,613838,617314,617395,617705,618932,620980,623314,624070,625607,625724,626386,624680,623701,622395,624174,625363,626494,627533,628784,630607,631755,634747,637469,641363,644897
24373,Descanso,CA,San Diego-Carlsbad,San Diego County,9790,156430,156403,156641,156974,157107,157029,156511,155901,155801,155535,155173,155339,155992,156305,156208,156060,156777,157994,160058,162204,163674,165574,167417,169125,169805,171103,172731,174514,175553,176669,177410,178264,179067,179856,180959,182505,184602,186494,188293,189947,191536,192485,193717,195482,197956,200286,202071,202966,203834,205466,207879,210531,212357,214465,217386,220195,222539,224301,227177,231401,235886,238328,239282,239805,241761,243873,245233,246641,247523,249494,250962,252696,253691,256381,260448,265062,269147,273311,278057,283141,289141,293894,298035,301259,305810,310469,313633,318059,323466,330064,335684,341060,346805,353739,362019,369112,375402,381840,391962,400380,406355,410676,416503,421981,426269,428391,431005,436877,444092,448785,449869,449615,451095,451330,448701,446733,444235,446380,445449,446102,444068,443975,441833,441729,440999,440260,440246,438523,437873,432968,430556,422754,416973,411225,409722,407359,403164,399044,394451,390997,388244,384747,378384,371304,366131,362138,356840,349280,344084,342041,341234,338411,334521,332957,334440,337099,334199,329646,324327,325281,326738,325577,323544,323296,323511,323129,320455,319741,322354,324638,326947,324087,321945,319697,317686,314429,310824,307660,305859,302668,300068,296398,294062,291318,287117,284827,284270,285032,283940,282776,281188,281384,280321,282477,282709,284282,284680,284120,283112,281685,282677,281685,281371,281458,283471,284866,287706,291853,297133,299994,301561,302753,304222,308621,313972,316245,316908,315093,315584,316122,316139,317547,317804,320719,323040,323410,323097,326750,330876,336133,336768,336223,336104,338027,343274,347898,352998,360964,365897,365659,364048,364213,369011,374457,381249,386587,389946,391425,392804,391430,392391,396658,403158,408462,411462,413936,416504,420960,425035,428084,429146,431499,435065,436689,435366,433863,433548,432754,432117,430515,431272,431492,432830,433429,432224,430889,431688,433017,433747,435050,435956,437050,437007,438444,440149,442431,445257
23931,Campo,CA,San Diego-Carlsbad,San Diego County,9985,169248,167230,165363,164223,163655,164095,164509,164408,163613,162682,161878,161643,162936,164756,166822,168102,168476,168057,168243,169638,172425,174284,174995,175485,175684,175613,175423,175541,176920,178249,178979,178961,178167,180569,184352,188787,191284,193564,195705,198017,198978,199052,199675,201529,204848,205648,205676,204122,203298,201967,201485,201789,203792,206354,208057,208768,209072,210560,212118,215301,218944,222985,226041,228515,230244,232941,237684,242639,245831,247441,249886,252460,255490,259059,263927,269174,275027,279303,282135,286599,295691,304760,313180,319359,325694,330488,332832,334838,335834,338180,342260,345832,345806,349111,352801,358199,361658,367181,377270,387453,398602,411128,423696,434307,443915,449552,455485,462874,472760,482218,487587,493166,496191,496791,491431,487921,482881,482891,481545,483657,482603,479983,476750,474172,473705,470041,468782,466569,467369,462870,458103,445657,436807,430689,427713,422509,415372,410183,404736,397559,390917,385236,377982,371277,362408,352195,338151,323317,310492,299985,292731,284758,276573,266416,259027,251770,244414,237297,233096,233176,231560,228226,223634,222422,220649,220053,217785,217597,218706,218110,216729,212318,209394,207039,204449,201358,198496,196879,196044,194765,192902,191893,190057,189738,190064,191571,192686,192112,190759,189587,188882,188027,187485,188682,191184,192175,191437,189943,188594,188179,188540,189345,190312,193067,195004,195646,194914,195672,198987,201140,203558,205090,208042,211290,213905,213861,215089,216922,220194,222408,220684,220392,220184,223666,225683,225123,225076,225982,227112,227553,227068,227214,229996,234110,238249,239712,241474,245267,247989,250083,251432,252157,253803,256065,260527,262728,265892,268208,271512,272153,273744,276326,280205,286536,291719,295067,294947,296424,298064,300756,302147,307696,312986,317165,317089,315212,314127,314668,316419,317289,317477,317105,317278,315696,313838,312349,313117,314547,315856,316754,317965,319629,321671,324141,326878,329708,333035
8185,Del Mar,CA,San Diego-Carlsbad,San Diego County,10221,178445,178232,178450,179681,180932,182255,183682,185265,186840,188165,189380,190759,192778,193795,194667,194385,194033,194556,195509,197828,201048,206326,212163,218772,224446,230690,236600,242189,248674,254102,259187,261913,263742,262463,261830,261174,263438,265449,268094,272019,276325,280605,285414,290512,295697,302128,307490,313025,316638,322527,329721,337525,343670,349047,352897,357574,362431,367787,374481,381879,389940,395794,399098,399895,400687,402133,404848,408621,412618,416509,419233,420670,423765,426477,430646,434888,441299,448521,456057,462115,468258,473284,477785,482597,484988,488794,490907,497055,503769,513852,524210,535425,545530,557236,572346,586903,602481,615237,633499,647983,660246,667236,673210,679284,687981,696372,701606,708371,714834,723263,725897,731555,737845,745212,751292,756385,757015,758138,757080,758410,759284,761219,762954,760518,757474,753077,750111,745764,745807,744987,743797,738433,731839,729383,724991,721928,719661,718076,713618,707580,703584,698321,699919,698064,705553,707941,717905,721200,723265,722638,726550,730281,726603,726851,721798,726355,716197,706091,689622,684296,679476,681214,683598,691597,701344,707469,715491,719636,730509,741459,754773,764538,774173,780964,785093,787636,791362,794679,796910,797074,799673,802194,806620,811212,817483,822785,827970,831525,834991,843867,854516,870338,880501,891151,900835,909609,919330,929151,943232,958100,978046,991588,1005735,1015988,1031897,1050257,1069609,1089869,1104922,1113988,1119718,1126703,1135292,1149856,1163962,1171457,1181574,1190174,1201867,1209807,1222620,1244925,1268019,1291260,1304821,1312477,1321520,1346737,1367538,1389404,1401017,1420650,1439138,1462030,1483380,1505284,1532333,1569596,1594708,1607376,1619351,1634013,1657510,1676698,1704756,1727003,1753532,1780399,1807897,1820674,1842944,1868746,1902171,1935914,1969159,2003730,2027935,2052827,2076033,2095217,2114913,2147106,2186529,2226320,2253728,2271527,2288581,2307987,2335927,2356950,2368563,2375176,2378788,2382827,2383737,2386644,2394903,2405435,2414819,2422227,2426271,2436390,2453367,2476250,2500880,2522036,2540131
15441,Dulzura,CA,San Diego-Carlsbad,San Diego County,12034,153441,152954,152838,152959,152616,151776,151081,150421,149816,148261,146928,146645,146785,147159,146976,146778,147057,148439,149662,151150,152382,154822,156970,158228,159737,161357,163187,164127,166060,167812,169992,170896,172272,174190,176430,179002,179930,180104,180605,183164,184339,184608,184091,186527,189281,191724,192800,192762,193396,194411,196890,198052,200122,201993,204823,205487,206045,206384,209677,214931,220342,224114,226371,228632,231174,234354,237391,241416,244163,247595,250076,252604,254579,258619,262394,268675,273289,277269,279758,282480,287488,291844,295274,298839,303312,308172,312591,313861,317599,322858,331192,339383,346925,356018,365058,372090,379778,386660,397371,409504,419216,427948,433821,439515,445659,448959,454986,462125,468825,473952,475901,477459,480949,484277,489396,494178,496831,499005,497781,497984,498545,502101,503243,503620,501600,499885,495692,487832,479715,475087,471575,466468,459878,453175,447417,440692,435125,427484,418592,410651,404093,397001,388094,378715,368474,358040,348123,337548,325094,314418,309949,307702,305990,299704,294729,289967,286361,283007,280615,282502,287530,293358,294419,295175,292054,293481,295569,300095,304299,306428,308214,307559,305815,302248,298785,294882,294296,293055,291723,288711,286533,284065,280117,276228,272981,272882,272760,273774,273265,274608,274676,274687,272972,273599,275903,277954,279004,277032,277635,277518,282497,284499,287451,291605,297963,304520,310685,317210,324217,330170,335892,340901,342643,346186,351248,352942,354885,357099,361622,366931,369232,374532,375333,378479,379171,377795,376553,379061,381165,381544,379284,378595,380073,381117,384286,387214,392423,400861,405470,407479,408054,409189,412415,412814,416455,419356,424433,427654,431134,431405,434116,437630,444123,451206,455257,456318,454636,456986,460193,463818,465424,468930,470832,471872,469228,467437,468503,470859,473196,470991,468935,465890,462675,460154,458998,459252,460325,460335,459394,459536,460322,462875,464583,467452,471571,475123,478331
25341,Julian,CA,San Diego-Carlsbad,San Diego County,12892,146725,146109,145768,145763,146121,146873,147054,147047,146926,146495,146081,146098,146279,146690,146323,145409,144648,143834,144265,145255,146538,148730,151081,153649,154638,156047,159098,162463,164983,166356,167836,168978,170492,171001,172306,173209,175787,177356,176787,176643,176791,179156,179702,180631,180769,181813,181774,181937,181953,183163,186587,189620,192502,193232,195186,197316,199824,203566,207906,212995,216211,217872,217578,217822,218699,220629,222500,223915,225091,225431,226533,227887,230344,234121,238557,242868,247291,252208,257335,262141,269246,275012,279891,281706,284074,286050,287411,290290,293340,296786,298551,301574,302094,303589,305002,309317,314950,321207,330799,337567,342882,346620,352096,356690,361492,365900,371904,378212,383626,386743,386821,389039,392665,395796,397177,398497,398606,398979,396502,396796,395259,396813,395401,392984,387764,384236,381951,379418,377260,375121,375297,370828,367125,362096,359505,356628,354502,351207,346152,341499,339288,337470,333501,328559,324363,319518,315620,309615,306167,303669,303877,301913,297847,292931,289156,286733,282651,280399,278217,279035,277989,277268,276629,279114,280799,281805,282453,284039,286434,285446,284381,282299,281698,279222,275036,269276,264433,260233,256440,253234,251330,250511,248380,246330,244171,243421,242638,242390,241669,241986,241273,240792,238951,239852,241076,243239,243499,243845,244537,244313,246150,246914,249832,252254,256167,258843,261853,263693,268059,270948,273802,275833,277764,282013,285983,288019,287968,285407,284859,286581,285766,286096,285717,290018,292238,291687,290523,291934,294632,299146,300648,299471,299153,299154,301038,300824,301750,305989,308023,308677,308682,309217,311818,313995,317996,321926,325642,327598,329876,329399,332026,333980,336859,339087,340753,342955,344525,347722,351004,354761,357788,360945,363299,366171,366682,366597,366189,367386,369574,370091,370396,369782,368896,367789,365382,362811,362730,363522,364600,364680,364220,364566,365378,367505,370517,374553,379850
17124,Borrego Springs,CA,San Diego-Carlsbad,San Diego County,13263,156593,158065,159044,158509,158482,158052,157515,157049,155956,154952,153987,152131,149003,147905,147812,149642,150437,152635,155256,158043,160585,163024,165280,167891,170465,172044,173138,174237,176107,175572,173860,171604,171531,171345,171636,172183,174049,176619,177688,177591,176995,177497,179011,180042,180184,180681,181439,183010,183280,184443,186738,189979,192378,194307,196241,198444,200637,202538,204358,204998,205628,204493,205043,205930,208581,210714,212233,213779,214163,215038,215829,217007,219245,221736,222671,221881,220867,221474,222245,223376,225515,227396,228021,228871,229509,230231,230316,232428,234773,237165,240195,243549,247736,251496,258035,263521,268322,272927,278954,284314,288173,291826,296047,299866,302220,303954,304443,305981,309544,314332,320689,326991,335211,341523,345840,348029,351115,356067,361430,368348,373539,379274,381014,382981,381993,382841,382583,385093,385684,385993,383873,378732,373800,370384,369334,366906,364447,361805,359531,354776,349867,345150,340976,338640,335577,330540,325295,320075,316462,309357,304866,301025,300535,297564,295519,290459,284810,277899,270414,263834,257084,253282,249143,245441,240226,236098,232242,230921,230852,229046,226387,223119,220316,217617,213483,209093,203321,198191,193345,188103,182825,180211,179807,179963,179837,179472,179249,179475,180246,180791,180774,180428,179443,177942,174713,171044,167831,165525,164043,162183,161483,161756,163152,166322,170207,172958,175806,178916,182539,184110,185431,187898,190965,193226,193630,190733,187285,185527,185718,187425,187115,189224,191111,192972,192852,191025,190368,191570,194323,197045,198708,198902,199972,199262,198165,196235,195360,197331,198147,198701,197790,197667,197023,196096,195542,196155,197997,200173,202387,202465,203124,204067,205709,205958,205761,206270,207006,208597,209457,210117,210626,212436,214168,215869,216635,216421,216005,214623,213919,213592,215048,216743,217211,215819,214855,213612,213546,214573,216064,218042,219346,219788,219059,218292,218653,220310,221732
16563,Pauma Valley,CA,San Diego-Carlsbad,San Diego County,13951,187224,188811,189460,189909,190232,189742,189274,188978,188276,188519,188596,188403,187964,187004,187987,188214,187933,188625,189812,191241,193164,193846,195899,196729,198325,198999,198914,201175,204687,208695,210992,212528,213807,215323,216699,218886,221312,223999,225432,225469,225550,225173,227707,230214,234124,237061,240430,242796,245396,247638,253328,258719,264635,269306,271419,272870,272607,274711,276515,280163,282666,285836,285805,286224,285720,287138,289827,294338,298933,301847,304309,306240,309494,312376,315791,319367,322656,326635,330495,335206,341058,346931,352175,357348,362179,367854,372685,378345,387257,394608,401438,404616,406878,411444,418375,425619,431482,435734,445241,455142,459665,464122,469062,477962,485661,490876,496202,502469,509792,517541,521187,523080,528725,534279,539435,540723,543061,546169,547872,550848,554580,560096,563529,566803,566695,567322,566390,568196,569960,572942,573883,569470,563656,556960,551297,545411,544885,543732,542772,536361,528565,518212,510068,504646,501098,495412,490137,482000,470455,458265,449248,440859,434188,427070,421938,415517,407017,400465,395213,394344,394227,395457,395528,399513,402208,404298,402953,403825,406874,408759,408837,407093,405273,402039,395908,389927,385683,384121,381960,377093,373078,368339,365112,361200,356555,353880,352815,352067,348382,345645,345036,347382,346731,349185,351576,354762,358197,360752,365315,368028,374724,379438,383172,387337,393326,399307,403627,407607,414373,418594,422491,423898,425736,428545,433892,434419,433939,430783,432354,437569,437149,439803,439006,445723,448210,447883,447663,452471,459405,465168,466938,466510,468347,468100,468932,467652,469295,475426,476038,473308,468921,467267,467695,466514,468141,471224,475393,477260,478278,477187,479140,483908,489711,495654,497414,498475,497196,498096,500497,502827,507038,510536,516231,517786,519220,518148,519060,517007,519141,522292,528886,531285,530823,528771,527164,527124,528082,529830,531855,537003,539430,539879,536811,537861,540505,545297,548420
20760,Tecate,CA,San Diego-Carlsbad,San Diego County,15423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256638,256410,255697,254392,254371,254573,254364,252938,253195,254830,256027,254229,251577,249472,250547,253131,254422,254948,255306,257220,255808,252168,248057,248138,249355,250468,248369,244515,239344,235395,233573,233147,234413,236417,239849,242507,244356,245208,245524,247502,250779,253746,254948,253980,253140,252293,252227,253757,258057,260326,263134,263440,268854,273751,278912,282829,288125,295596,303152,310483,314645,321384,327503,337624,341928,348906,354521,360852,363473,366271,370749,371376,369918,368688,373177,375884,375951,371836,370391,374269,378679,379821,378945,381507,388406,394003,396204,399246,407647,416685,422343,420140,421894,424305,428987,432396,435295,436665,433281,428624,423147,418174,417116,420609,424163,426514,419480,413800,405851,401650,401983,401182,402710,404101,404779,400746,392626,385967,387590,387235,387618,386301,384005,382872,379504,376221,372377,371199,372185
55036,Warner Springs,CA,San Diego-Carlsbad,San Diego County,15782,122151,121341,119010,116522,114825,114357,114541,115297,115004,115879,116229,116377,115309,115989,119027,122188,124906,127116,128604,129737,131677,132152,133583,134041,136138,137329,139063,141791,144291,144279,143530,142617,143988,145419,147694,149973,152214,154502,154638,153968,152740,154029,157457,159963,161209,161520,161688,161212,160787,159948,160905,162317,164414,163955,161714,159387,158035,158920,159621,161004,161179,162481,163935,165434,167960,172406,178388,184700,190341,194119,198585,203937,209483,213686,215963,219286,221550,222311,220513,220424,221729,223035,221504,218494,219338,222279,225841,227935,231144,236541,243177,247448,250028,255017,263580,273073,277285,280136,285764,291401,294445,295880,300150,305727,312757,316735,319850,321276,324987,328936,331844,335354,340002,344825,347204,349821,351633,355543,359230,366365,375256,382741,387823,390560,393530,395639,396263,397226,394031,389694,384032,379375,374136,371087,364192,360066,353864,351300,348399,344174,343244,341456,340063,337672,333272,325358,321271,315964,316661,314853,316694,315937,315549,312269,310342,304099,300550,300825,304853,308148,305377,301019,296271,295442,293660,294972,295375,299240,300988,299023,291886,287409,286365,286661,281949,275737,272062,269459,267086,263386,260284,258804,257940,255171,249885,245800,245314,247084,246768,245878,243785,241716,239389,239267,240364,241320,240681,240127,240063,239911,240406,240949,242571,246057,250170,250524,250994,252914,261075,265302,266618,264837,264959,264868,265876,264485,263267,262125,260783,259752,255870,256847,260387,265315,267179,267553,267257,268318,269661,273434,277522,281831,285955,286397,284960,284945,287160,291925,294464,298261,301417,304905,306330,305843,305144,307478,311559,313545,314364,314437,317923,320105,321903,322373,324010,324636,324126,324307,325198,326794,328482,331106,333415,334598,335235,334409,333756,330131,328874,327466,328839,329036,326896,323404,319764,317291,315950,315785,315335,317828,319237,320059,318498,318083,319803,322537,325325
